timestep,pX,pY,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y
3481,1.4,1.705360961449638,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.025058844009254795,0.16511229304101993,0.1847009519198936,0.1388240840164903,0.11464576261411849,0.11464576261411849,0.1285327007405387,0.16681039058160382,0.1932824966077506,0.08172183624387791
3482,1.4,1.7060941541305337,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.02545914984882284,0.16611575321870134,0.18582303670514067,0.1396683485852012,0.1153436085890049,0.1153436085890049,0.1293146429568126,0.1678241340643142,0.19445654933920564,0.08234690076975308
3483,1.4,1.7068261292541274,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.025859199095363196,0.16711754722154967,0.18694325764959674,0.1405112122491034,0.11604029763857554,0.11604029763857554,0.13009528811694585,0.16883619423696655,0.19562865163490364,0.08297113870129794
3484,1.4,1.7075568795034424,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.026258987749666365,0.1681176650399558,0.1880616035603716,0.14135266658656478,0.11673582280172455,0.11673582280172455,0.1308746284209721,0.16984656098737566,0.19679879178357382,0.08359454380026611
3485,1.4,1.7082863975737879,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.026658511815148767,0.1691160966811224,0.1891780632633813,0.14219270319008862,0.11743017712901972,0.11743017712901972,0.13165265608201265,0.17085522422034113,0.1979669580936254,0.08421710983677079
3486,1.4,1.7090146761728306,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.02705776729789269,0.170112832169164,0.19029262560345986,0.14303131366639754,0.11812335368277196,0.11812335368277196,0.13242936332635408,0.17186217385774824,0.19913313889326453,0.08483883058934692
3487,1.4,1.7097417080206687,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.02745675020668622,0.1711078615452065,0.19140527944447067,0.1438684896365174,0.11881534553710461,0.11881534553710461,0.133204742393526,0.17286739983866858,0.20029732253061072,0.08545969984501339
3488,1.4,1.7104674858499047,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.027855456553063138,0.17210117486748663,0.19251601366941784,0.14470422273586106,0.11950614577802263,0.11950614577802263,0.13397878553637865,0.17387089211946063,0.2014594973738134,0.08607971139933514
3489,1.4,1.7111920024057172,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.028253882351342793,0.17309276221145148,0.19362481718055718,0.14553850461431186,0.12019574750348165,0.12019574750348165,0.13475148502116024,0.1748726406738701,0.20261965181116814,0.08669885905648513
3490,1.4,1.7119152504459338,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.028652023618669944,0.1740826136698575,0.19473167889950718,0.14637132693630714,0.12088414382345701,0.12088414382345701,0.1355228331275942,0.17587263549313004,0.20377777425123259,0.08731713662930626
3491,1.4,1.7126372227411037,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.029049876375054573,0.17507071935286952,0.19583658776735957,0.14720268138092144,0.12157132786001254,0.12157132786001254,0.13629282214895633,0.17687086658606097,0.2049338531229423,0.08793453793937324
3492,1.4,1.7133579120745694,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.029447436643411668,0.17605706938815963,0.19693953274478995,0.1480325596419497,0.12225729274736928,0.12225729274736928,0.13706144439215187,0.17786732397917054,0.20608787687572644,0.08855105681705427
3493,1.4,1.7140773112425394,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.029844700449600987,0.17704165392100565,0.198040502812168,0.14886095342799022,0.12294203163197412,0.12294203163197412,0.13782869217779228,0.17886199771675337,0.20723983397962306,0.08916668710157274
3494,1.4,1.7147954130541596,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03024166382246678,0.1780244631143898,0.1991394869696676,0.14968785446252755,0.1236255376725682,0.1236255376725682,0.13859455784027197,0.17985487786099036,0.20838971292539435,0.08978142264106878
3495,1.4,1.7155122103315859,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.030638322793877484,0.17900548714909684,0.2002364742373767,0.1505132544840151,0.12430780404025536,0.12430780404025536,0.13935903372784494,0.18084595449204802,0.20953750222464165,0.09039525729266071
3496,1.4,1.7162276959100546,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03103467339876539,0.1799847162238122,0.20133145365540708,0.15133714524595768,0.12498882391857029,0.12498882391857029,0.1401221122027012,0.1818352177081776,0.21068319040992023,0.09100818492250645
3497,1.4,1.7169418626379558,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.031430711675166284,0.18096214055521997,0.20242441428400385,0.152159518516994,0.12566859050354662,0.12566859050354662,0.14088378564104306,0.182822657625814,0.2118267660348538,0.09162019940586481
3498,1.4,1.7176547033769032,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.031826433664259045,0.18193775037810053,0.2035153452036546,0.15298036608097879,0.126347097003785,0.126347097003785,0.14164404643316134,0.18380826437967457,0.21296821767424887,0.0922312946271567
3499,1.4,1.718366211001806,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03222183541040522,0.1829115359454282,0.20460423551519874,0.15379967973706493,0.12702433664052085,0.12702433664052085,0.1424028869835113,0.18479202812285755,0.214107533924209,0.09284146448002623
3500,1.4,1.7190763784009409,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.032616912961188564,0.18388348752846856,0.20569107433993616,0.15461745129978544,0.1277003026476921,0.1277003026476921,0.1431602997107887,0.18577393902694062,0.21524470340224863,0.09345070286740167
3501,1.4,1.7197851984760213,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.033011662367454536,0.18485359541687574,0.20677585081973607,0.15543367259913513,0.12837498827200686,0.12837498827200686,0.14391627704800533,0.18675398728207887,0.21637971474740686,0.09405900370155651
3502,1.4,1.7204926641422704,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.033406079683349806,0.1858218499187893,0.20785855411714538,0.15624833548065234,0.12904838677301075,0.12904838677301075,0.1446708114425648,0.18773216309710303,0.2175125566203609,0.09466636090417016
3503,1.4,1.7211987683284906,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03380016096636166,0.18678824136093117,0.20893917341549703,0.15706143180550033,0.12972049142315442,0.12972049142315442,0.14542389535633787,0.18870845669961714,0.21864321770353937,0.09527276840638876
3504,1.4,1.721903503977134,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.034193902277357434,0.1877527600887022,0.21001769791901803,0.15787295345054864,0.1303912955078606,0.1303912955078606,0.14617552126573782,0.18968285833609624,0.21977168670123537,0.09587822014888578
3505,1.4,1.7226068640443737,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03458729968062388,0.18871539646627872,0.21109411685293733,0.15868289230845423,0.13106079232559129,0.13106079232559129,0.14692568166179557,0.19065535827198382,0.22089795233971937,0.09648271008192259
3506,1.4,1.723308841500174,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03498034924390651,0.1896761408767087,0.2121684194635934,0.15949124028774242,0.13172897518791463,0.13172897518791463,0.1476743690502347,0.191625946791789,0.22202200336735178,0.09708623216540893
3507,1.4,1.7240094293283603,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.035373047038448874,0.19063498372200785,0.2132405950185418,0.16029798931288786,0.13239583741957178,0.13239583741957178,0.1484215759515464,0.19259461419918364,0.2231438285546954,0.0976887803689632
3508,1.4,1.7247086205266893,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.035765389139031885,0.19159191542325554,0.21431063280666227,0.16110313132439502,0.13306137235854357,0.13306137235854357,0.14916729490106406,0.19356135081709927,0.22426341669462752,0.09829034867197275
3509,1.4,1.7254064081069191,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.036157371624013,0.19254692642069052,0.2153785221382657,0.1619066582788789,0.13372557335611707,0.13372557335611707,0.14991151844903797,0.19452614698782364,0.225380756602452,0.09889093106365408
3510,1.4,1.726102785094879,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03654899057536545,0.19350000717380628,0.2164442523452011,0.16270856214914522,0.13438843377695203,0.13438843377695203,0.15065423916070966,0.19548899307309728,0.2264958371160109,0.09949052154311282
3511,1.4,1.7267977445305387,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.0369402420787174,0.19445114816144654,0.217507812780962,0.1635088349242707,0.13504994699914713,0.13504994699914713,0.15139544961638618,0.19644987945420975,0.2276086470957961,0.10008911411940372
3512,1.4,1.7274912794680786,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.037331122223391036,0.19540033988190025,0.21856919282079293,0.16430746860968307,0.13571010641430611,0.13571010641430611,0.15213514241151427,0.19740879653209578,0.22871917542506043,0.10068670281159053
3513,1.4,1.7281833829759587,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.037721627102441715,0.19634757285299653,0.21962838186179545,0.1651044552272409,0.13636890542760388,0.13636890542760388,0.15287331015675426,0.1983657347274311,0.22982741100992884,0.10128328164880578
3514,1.4,1.728874048136988,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03811175281269698,0.19729283761219943,0.22068536932303415,0.16589978681531337,0.1370263374578523,0.1370263374578523,0.15360994547805396,0.19932068448072818,0.23093334277950925,0.10187884467031035
3515,1.4,1.7295632680483937,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.038501495454795566,0.1982361247167024,0.2217401446456423,0.16669345542885974,0.137682395937566,0.137682395937566,0.15434504101672225,0.20027363625243166,0.23203695968600302,0.1024733859255531
3516,1.4,1.7302510358218897,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.03889085113322639,0.1991774247435227,0.22279269729292736,0.16748545313950877,0.13833707431302794,0.13833707431302794,0.1550785894295027,0.20122458052301376,0.2331382507048154,0.10306689947423034
3517,1.4,1.7309373445837457,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.039279815956367495,0.20011672828959542,0.22384301675047627,0.16827577203563784,0.13899036604435486,0.13899036604435486,0.15581058338864678,0.20217350779306928,0.23423720483466562,0.10365937938634508
3518,1.4,1.731622187474856,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.039668386036524915,0.20105402597186753,0.22489109252626038,0.16906440422245209,0.13964226460556267,0.13964226460556267,0.1565410155819872,0.20312040858341052,0.23533381109769685,0.1042508197422664
3519,1.4,1.7323055576508084,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04005655748997157,0.2019893084273915,0.22593691415074038,0.16985134182206316,0.14029276348463163,0.14029276348463163,0.1572698787130108,0.20406527343516198,0.2364280585395858,0.10484121463278852
3520,1.4,1.7329874482819512,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04044432643698606,0.2029225663134189,0.22698047117697073,0.17063657697356802,0.14094185618357133,0.14094185618357133,0.15799716550093162,0.20500809290985483,0.23751993622965212,0.10543055815918985
3521,1.4,1.7336678525534628,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04083168900189144,0.20385379030749376,0.2280217531807042,0.1714201018331274,0.14158953621848572,0.14158953621848572,0.15872286868076352,0.2059488575895212,0.2386094332609677,0.10601884443329196
3522,1.4,1.734346763665419,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04121864131309398,0.20478297110754556,0.2290607497604958,0.17220190857404413,0.14223579711963774,0.14223579711963774,0.1594469810033927,0.20688755807678827,0.2396965387504655,0.10660606757751837
3523,1.4,1.7350241748328616,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.041605179503121835,0.2057100994319823,0.23009745053780695,0.17298198938684142,0.14288063243151405,0.14288063243151405,0.16016949523565022,0.20782418499497216,0.24078124183904837,0.10719222172495328
3524,1.4,1.735700079285866,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04199129970866371,0.20663516601978307,0.2311318451571088,0.17376033647934078,0.1435240357128895,0.1435240357128895,0.16089040416038422,0.2087587289881715,0.24186353169169741,0.10777730101940021
3525,1.4,1.7363744702696073,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04237699807060746,0.20755816163059074,0.23216392328598598,0.17453694207673986,0.1441660005368914,0.1441660005368914,0.161609700576532,0.20969118072136098,0.24294339749758026,0.10836129961544047
3526,1.4,1.7370473410444305,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.042762270734078706,0.20847907704480403,0.23319367461523965,0.1753117984216902,0.14480652049106382,0.14480652049106382,0.16232737729919194,0.21062153088048458,0.2440208284701591,0.1089442116784916
3527,1.4,1.7377186848859154,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04314711384847929,0.20939790306366982,0.23422108885899054,0.1760848977743746,0.14544558917743156,0.14544558917743156,0.16304342715969528,0.21154977017254858,0.2450958138472984,0.10952603138486562
3528,1.4,1.7383884950849455,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.043531523567525814,0.21031463050937485,0.2352461557547816,0.1768562324125845,0.14608320021256407,0.14608320021256407,0.16375784300567772,0.2124758893257144,0.24616834289137232,0.11010675292182727
3529,1.4,1.7390567649477735,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04391549604928807,0.21122925022513758,0.23626886506368067,0.17762579463179706,0.1467193472276393,0.1467193472276393,0.16447061770115087,0.2133998790893912,0.24723840488937213,0.11068637048765201
3530,1.4,1.7397234877960897,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04429902745622743,0.21214175307529948,0.23728920657038255,0.17839357674525222,0.14735402386850718,0.14735402386850718,0.16518174412657352,0.2143217302343283,0.24830598915301302,0.11126487829168405
3531,1.4,1.7403886569670874,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.044682113955235185,0.21305212994541636,0.23830717008331118,0.17915957108402936,0.14798722379575316,0.14798722379575316,0.16589121517892277,0.2152414335527073,0.2493710850188411,0.11184227055439415
3532,1.4,1.7410522658135301,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.045064751717670895,0.21396037174234944,0.2393227454347214,0.17992376999712398,0.14861894068476156,0.14861894068476156,0.166599023771765,0.2161589798582342,0.25043368184833964,0.1124185415074374
3533,1.4,1.7417143077038182,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04544693691940062,0.2148664693943561,0.24033592248080055,0.18068616585152406,0.14924916822577866,0.14924916822577866,0.16730516283532654,0.217074359986231,0.25149376902803555,0.1129936853937108
3534,1.4,1.7423747760220543,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04582866574083514,0.2157704138511806,0.24134669110176965,0.18144675103228633,0.1498779001239758,0.1498779001239758,0.1680096253165644,0.2179875647937273,0.2525513359696053,0.11356769646741083
3535,1.4,1.74303366416811,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.046209934366968144,0.21667219608414426,0.24235504120198462,0.1822055179426124,0.15050513009951222,0.15050513009951222,0.1687124041792367,0.2188985851595516,0.2536063721099806,0.11414056899409082
3536,1.4,1.743690965557691,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04659073898741435,0.21757180708623594,0.24336096271003707,0.18296245900392447,0.15113085188759776,0.15113085188759776,0.16941349240397288,0.2198074119844225,0.2546588669114541,0.11471229725071824
3537,1.4,1.744346673622405,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.046971075796447576,0.21846923787220174,0.2443644455788549,0.18371756665594122,0.15175505923855548,0.15175505923855548,0.1701128829883439,0.2207140361910394,0.2557088098617845,0.11528287552573187
3538,1.4,1.7450007818098243,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04735094099303879,0.21936447947863488,0.24536547978580256,0.18447083335675313,0.15237774591788406,0.15237774591788406,0.1708105689469321,0.22161844872417338,0.25675619047430154,0.11585229811909886
3539,1.4,1.7456532835835539,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.047730330780894094,0.2202575229640652,0.24636405533278136,0.18522225158289798,0.15299890570632005,0.15299890570632005,0.17150654331140106,0.22252064055075746,0.2578009982880108,0.1164205593423717
3540,1.4,1.7463041724232944,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04810924136849265,0.22114835940904845,0.2473601622463291,0.18597181382943587,0.15361853239990006,0.15361853239990006,0.17220079913056507,0.22342060265997687,0.25884322286769806,0.11698765351874499
3541,1.4,1.746953441824909,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.048487668969124584,0.2220369799162554,0.24835379057771978,0.18671951261002423,0.1542366198100226,0.1542366198100226,0.17289332947045868,0.22431832606335916,0.25988285380403375,0.11755357498311221
3542,1.4,1.7476010853004884,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04886560980092882,0.22292337561056064,0.24934493040306305,0.1874653404569926,0.15485316176350997,0.15485316176350997,0.1735841274144059,0.2252138017948638,0.2609198807136767,0.11811831808212228
3543,1.4,1.7482470963784138,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04924306008693089,0.2238075376391313,0.25033357182340316,0.18820928992141714,0.15546815210266995,0.15546815210266995,0.17427318606308925,0.22610702091097182,0.261954293239378,0.11868187717423603
3544,1.4,1.7488914686034234,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.049620016055080665,0.22468945717151545,0.2513197049648179,0.18895135357319515,0.1560815846853572,0.1560815846853572,0.17496049853461873,0.22699797449077516,0.2629860810500843,0.11924424662978259
3545,1.4,1.749534195536676,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.04999647393829004,0.2255691253997302,0.25230331997851735,0.18969152400111916,0.1566934533850347,0.1566934533850347,0.1756460579646005,0.2278866536360657,0.26401523384104103,0.11980542083101557
3546,1.4,1.7501752707558162,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.050372429974470626,0.22644653353834981,0.2532844070409419,0.19042979381295103,0.15730375209083486,0.15730375209083486,0.17632985750620547,0.22877304947142413,0.2650417413338954,0.12036539417216924
3547,1.4,1.7508146878550368,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05074788040657128,0.22732167282459337,0.25426295635386076,0.19116615563549572,0.15791247470762057,0.15791247470762057,0.17701189033023768,0.22965715314430868,0.26606559327679896,0.12092416105951448
3548,1.4,1.7514524404451441,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05112282148261571,0.22819453451841223,0.2552389581444695,0.19190060211467494,0.15851961515604612,0.15851961515604612,0.17769214962520247,0.23053895582514342,0.26708677944451004,0.12148171591141468
3549,1.4,1.752088522153622,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.051497249455739934,0.22906510990257745,0.25621240266548784,0.1926331259156006,0.15912516737261787,0.15912516737261787,0.17837062859737451,0.2314184487074065,0.26810528963849584,0.12203805315838151
3550,1.4,1.7527229266246946,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.051871160584229734,0.22993339028276671,0.25718328019525694,0.19336371972264813,0.1597291253097548,0.1597291253097548,0.17904732047086575,0.23229562300771808,0.2691211136870343,0.12259316724313052
3551,1.4,1.7533556475193905,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05224455113155805,0.23079936698765124,0.2581515810378364,0.19409237623952938,0.16033148293584895,0.16033148293584895,0.17972221848769288,0.2331704699659281,0.2701342414453156,0.12314705262063667
3552,1.4,1.753986678515605,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05261741736642231,0.2316630313689824,0.2591172955231013,0.19481908818936566,0.1609322342353256,0.1609322342353256,0.18039531590784505,0.23404298084520367,0.27114466279554367,0.12369970375818974
3553,1.4,1.7546160133081652,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05298975556278173,0.23252437480167792,0.2600804140068385,0.1955438483147603,0.1615313732087034,0.1615313732087034,0.18106660600935104,0.2349131469321164,0.27215236764703704,0.12425111513544954
3554,1.4,1.7552436456088907,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.053361561999894544,0.2333833886839083,0.26104092687084324,0.19626664937787114,0.16212889387265425,0.16212889387265425,0.18173608208834643,0.23578095953672937,0.2731573459363297,0.12480128124450109
3555,1.4,1.755869569146658,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.053732832962355176,0.2342400644371824,0.26199882452301493,0.1969874841604829,0.16272479026006306,0.16272479026006306,0.18240373745914057,0.23664640999268394,0.2741595876272715,0.12535019658990965
3556,1.4,1.756493777667462,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05410356474013137,0.23509439350643338,0.2629540973974531,0.19770634546407914,0.16331905642008734,0.16331905642008734,0.18306956545428324,0.2375094896572863,0.2751590827111286,0.1258978556887756
3557,1.4,1.75711626493448,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.054473753628601275,0.23594636736010394,0.263906735954553,0.19842322610991422,0.1639116864182166,0.1639116864182166,0.1837335594246314,0.23837018991159378,0.2761558212066832,0.12644425307078916
3558,1.4,1.7577370247281323,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05484339592859045,0.23679597749023162,0.26485673068110055,0.19913811893908498,0.1645026743363317,0.1645026743363317,0.18439571273941546,0.23922850216050087,0.2771497931603332,0.1269893832782851
3559,1.4,1.758356050846145,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05521248794640884,0.23764321541253378,0.26580407209036766,0.1998510168126022,0.16509201427276385,0.16509201427276385,0.18505601878630557,0.2400844178328251,0.27814098864619186,0.12753324086629722
3560,1.4,1.7589733371036127,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05558102599388767,0.2384880726664922,0.26674875072220683,0.20056191261146192,0.16567970034235358,0.16567970034235358,0.18571447097147756,0.24093792838139266,0.2791293977661866,0.12807582040261273
3561,1.4,1.7595888773330588,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.055949006388416336,0.23933054081543767,0.2676907571431456,0.20127079923671654,0.16626572667650955,0.16626572667650955,0.1863710627196789,0.24178902528312365,0.28011501065015815,0.12861711646782653
3562,1.4,1.760202665384498,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.05631642545297914,0.24017061144663424,0.26863008194648086,0.20197766960954566,0.16685008742326707,0.16685008742326707,0.18702578747429432,0.2426377000391173,0.28109781745595874,0.12915712365539533
3563,1.4,1.7608146951254975,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.056683279516192085,0.2410082761713632,0.2695667157523726,0.20268251667132683,0.16743277674734663,0.16743277674734663,0.18767863869741122,0.2434839441747368,0.28207780836955076,0.12969583657169165
3564,1.4,1.7614249604412384,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.057049564912339555,0.2418435266250068,0.2705006492079378,0.20338533338370599,0.1680137888302121,0.1680137888302121,0.18832960986988503,0.24432774923969383,0.2830549736051045,0.13023324983605766
3565,1.4,1.7620334552345767,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.057415277981410925,0.2426763544671319,0.27143187298734367,0.20408611272866772,0.16859311787012884,0.16859311787012884,0.18897869449140428,0.24516910680813317,0.284029303405096,0.130769358080859
3566,1.4,1.7626401734261037,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.6999999999999997,0.057780415069137135,0.2435067513815731,0.27236037779190075,0.20478484770860544,0.16917075808222168,0.16917075808222168,0.1896258860805555,0.24600800847871657,0.28500078804040446,0.13130415595153827
